symbol,sector,securityType,bidPrice,bidSize,askPrice,askSize,lastUpdated,lastSalePrice,lastSaleSize,lastSaleTime,volume
SNY,healthtechnology,ad,48.99,100,52.73,182,1657809005681,48.99,100,1657809003503,6995
IEF,miscellaneous,et,102.15,1000,102.17,200,1657809006491,102.21,1,1657808368204,6941
SCWX,technologyservices,cs,9.89,200,9.97,102,1657808937451,9.84,9,1657808165074,49
GDL-C,miscellaneous,ps,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ASLN,healthtechnology,ad,0.4692,100,0.6391,100,1657808897868,0.0,0,0,0
IBDD,miscellaneous,et,0.0,0,0.0,0,1657805400000,26.41,100,1657806328260,100
BSCQ,miscellaneous,et,19.21,1000,19.29,2500,1657808476020,19.24,100,1657806311814,100
EGHT,technologyservices,cs,4.5,100,4.52,100,1657809005520,4.52,83,1657808997315,4025
WMG,commercialservices,cs,23.28,100,27.32,100,1657808974912,25.36,44,1657808971866,3463
SON,processindustries,cs,51.89,100,61.05,133,1657809001168,56.93,12,1657808881782,2961
BIOTU,n/a,n/a,0.0,0,9.98,100,1657808766369,0.0,0,0,0
EDTK,technologyservices,cs,0.966,100,1.16,100,1657806518617,0.0,0,0,0
AQNB,utilities,ps,18.94,100,28.54,100,1657805402720,0.0,0,0,0
BRIVU,n/a,n/a,9.78,1000,9.9,1000,1657805403607,0.0,0,0,0
PRMW,consumernon-durables,cs,11.79,100,12.75,100,1657809004546,12.75,100,1657808880620,1557
DSCF,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ELTK,electronictechnology,cs,3.01,100,4.7,100,1657805401408,0.0,0,0,0
WHR,consumerdurables,cs,158.45,100,170.45,133,1657809004801,158.565,10,1657808938635,6640
UFAB,producermanufacturing,cs,0.8,100,1.12,100,1657806646846,0.0,0,0,0
GCIG,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ATAX,finance,cs,18.44,200,18.7,242,1657809005565,0.0,0,0,0
CING,n/a,n/a,1.43,100,1.71,100,1657807917333,0.0,0,0,0
AMK,finance,cs,16.87,200,18.38,100,1657808919796,16.955,6,1657808897129,123
BEEMW,utilities,wt,0.0,0,0.0,0,1657805788597,0.0,0,0,0
OMC,commercialservices,cs,57.96,100,63.09,154,1657809005600,63.065,50,1657808997631,9218
BLX,finance,cs,13.23,233,14.32,100,1657809000641,13.245,31,1657808916011,4071
SENT,n/a,n/a,18.6,100,22.09,100,1657808977248,0.0,0,0,0
TANNL,consumerservices,ps,23.21,100,27.41,100,1657808188497,0.0,0,0,0
FRPT,consumernon-durables,cs,41.82,111,45.59,303,1657809005426,45.54,200,1657808972690,4149
FSRD,n/a,n/a,0.5569,100,0.6696,100,1657807275611,0.0,0,0,0
BLBD,producermanufacturing,cs,7.73,162,9.23,100,1657809006718,8.49,3,1657808289059,752
PGSS,n/a,n/a,9.92,1100,0.0,0,1657805400914,0.0,0,0,0
NDMO,miscellaneous,cef,11.63,300,12.6,100,1657808951229,11.63,100,1657808544302,2290
KREF,finance,cs,17.66,200,17.69,200,1657809001035,17.69,69,1657809000019,787
WRAC,n/a,n/a,10.01,200,0.0,0,1657808801432,0.0,0,0,0
VORBW,n/a,n/a,0.4456,100,0.6588,100,1657807556168,0.0,0,0,0
ROM,miscellaneous,et,26.11,100,30.56,100,1657807312453,28.63,3,1657805629477,127
AVAC,n/a,n/a,9.96,700,12.02,100,1657805403910,0.0,0,0,0
NUSA,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ADOCW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
QTT,technologyservices,ad,1.05,100,1.38,100,1657808857308,0.0,0,0,0
DNAA,n/a,n/a,9.9,100,11.91,100,1657807596011,0.0,0,0,0
CYRN,technologyservices,cs,1.76,100,2.09,100,1657808924611,1.93,200,1657808577408,208
QUMU,electronictechnology,cs,0.69,100,0.8942,100,1657806847788,0.0,0,0,0
CPT,finance,cs,120.53,118,141.86,110,1657809004191,130.56,13,1657808882761,4119
CSM,miscellaneous,et,43.97,500,44.07,500,1657809005184,44.12,300,1657807224045,300
SLVO,miscellaneous,et,3.76,1300,3.78,1000,1657809004918,3.75,165,1657807680330,358
ANY,technologyservices,cs,0.6425,201,0.657,1500,1657809001997,0.0,0,0,0
XPH,miscellaneous,et,38.77,100,42.26,100,1657809005141,42.355,100,1657805491751,100
SONN,healthtechnology,cs,0.2668,100,0.3217,100,1657807526497,0.0,0,0,0
VVX,n/a,n/a,27.33,100,30.36,201,1657808961433,30.215,100,1657808930930,300
FEMY,n/a,n/a,1.88,100,2.23,100,1657808973009,2.075,10,1657808973009,620
CPARU,n/a,n/a,9.78,1000,11.91,100,1657805939303,0.0,0,0,0
FIEE,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
APRN,retailtrade,cs,3.68,100,3.98,400,1657809000023,3.98,100,1657808994528,4189
HFRO,miscellaneous,cef,10.3,100,11.96,500,1657808350049,11.155,27,1657807819691,327
FRBK,finance,cs,3.59,500,3.92,100,1657808937097,3.6,10,1657808999372,20111
MRCY,electronictechnology,cs,62.47,101,67.25,101,1657809003522,62.57,100,1657808790099,4381
MGK,miscellaneous,et,167.46,100,196.67,100,1657806687370,181.77,100,1657808748073,176
PRIF-J,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
JPHY,miscellaneous,et,40.14,100,47.21,100,1657807195866,0.0,0,0,0
MRGR,miscellaneous,et,36.33,100,39.62,500,1657808998538,0.0,0,0,0
FZT+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
XME,miscellaneous,et,41.42,200,44.9,100,1657809006317,41.4,200,1657808838920,7350
NGG,utilities,ad,59.39,100,64.96,124,1657809004548,64.81,16,1657809002818,758
CCRV,miscellaneous,et,23.05,100,27.72,100,1657808770370,0.0,0,0,0
UAA,consumernon-durables,cs,8.25,235,8.26,355,1657809005585,8.255,20,1657808991544,11661
IPAXW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
FUE,miscellaneous,et,10.6,100,11.24,100,1657808779101,0.0,0,0,0
SHYL,miscellaneous,et,38.87,100,45.69,100,1657806354128,0.0,0,0,0
HT,finance,cs,9.24,200,9.29,502,1657809000347,9.38,5,1657806772725,14
NESRW,industrialservices,wt,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ALOR,n/a,n/a,9.99,100,12.0,100,1657805400298,0.0,0,0,0
ADPT,commercialservices,cs,8.65,100,10.19,100,1657809005670,9.44,183,1657808959323,4456
APPF,technologyservices,cs,83.77,104,91.53,100,1657809004263,91.51,3,1657808847608,2080
SZZLW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CEPU,utilities,ad,2.79,100,3.32,100,1657808980436,0.0,0,0,0
ASPCU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
MOD,producermanufacturing,cs,10.0,123,11.77,128,1657809006742,10.92,85,1657808976781,1864
LUMO,healthtechnology,cs,6.93,100,8.6,100,1657806637881,0.0,0,0,0
HCM,healthtechnology,ad,12.06,178,14.35,100,1657808928002,13.26,2,1657808859918,1340
GS-D,finance,ps,17.13,100,20.25,100,1657807327791,0.0,0,0,0
AVCT,finance,cs,0.2535,100,0.2981,100,1657807517503,0.2799,18,1657807108114,18
NMI,miscellaneous,cef,7.44,100,10.22,100,1657806500800,0.0,0,0,0
GSSC,miscellaneous,et,47.52,100,55.89,100,1657806300099,51.71,100,1657806337218,164
FLN,miscellaneous,et,13.9,100,16.65,100,1657806777616,15.41,7,1657807383941,7
IPPP,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ADBE,technologyservices,cs,362.33,166,394.53,108,1657809005406,362.56,11,1657808978018,38793
GAA,miscellaneous,et,24.02,100,28.53,100,1657806770985,0.0,0,0,0
NXGL,n/a,n/a,1.63,100,1.99,100,1657808824607,0.0,0,0,0
FDG,miscellaneous,et,48.26,100,56.71,100,1657806305446,0.0,0,0,0
AVDX,n/a,n/a,6.28,200,6.31,200,1657809006696,6.31,19,1657808975309,5055
FXU,miscellaneous,et,28.99,100,31.5,300,1657809005199,0.0,0,0,0
BMBL,n/a,n/a,29.2,152,32.24,312,1657809006688,32.23,10,1657809005631,10096
FIDU,miscellaneous,et,40.31,100,43.92,500,1657809006087,43.9,100,1657805991083,600
ALSAU,n/a,n/a,0.0,0,0.0,0,1657805400000,10.09,100,1657806023608,100
HRT,n/a,n/a,12.42,100,14.7,100,1657808974132,13.5,200,1657808895502,1506
ARTNA,utilities,cs,45.75,100,53.88,101,1657808919427,49.68,2,1657808153990,243
GROY,n/a,n/a,2.18,100,2.59,100,1657808951096,2.4,2,1657808834849,329
QQC,n/a,n/a,20.96,100,24.68,100,1657806308342,0.0,0,0,0
KTF,miscellaneous,cef,8.72,100,9.52,300,1657808210292,9.495,100,1657807890482,944
PFD,miscellaneous,cef,12.0,300,13.06,100,1657808260365,12.01,100,1657808242217,453
TMST,non-energyminerals,cs,15.48,100,16.94,300,1657809006586,16.84,100,1657808800612,2160
KAIRW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
SKX,consumernon-durables,cs,36.07,113,36.26,300,1657809000969,36.085,100,1657808711886,1278
NMM,transportation,cs,18.05,100,21.58,101,1657808997319,19.74,1,1657807997026,1
CIL,miscellaneous,et,34.93,500,35.06,500,1657809004400,0.0,0,0,0
GAL,miscellaneous,et,34.85,100,41.01,100,1657806647025,0.0,0,0,0
CFFSW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
BAMI,finance,ps,16.33,100,19.31,100,1657808677056,0.0,0,0,0
OXLCO,miscellaneous,ps,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GLPI,finance,cs,47.56,200,47.61,200,1657809000032,47.56,3,1657808915439,9564
WAL,finance,cs,63.32,161,75.4,100,1657809005400,69.64,1,1657808965218,4033
BSBK,finance,cs,8.86,100,13.39,100,1657805400718,0.0,0,0,0
BRZE,n/a,n/a,37.84,100,41.55,105,1657809002331,41.37,4,1657808960567,2294
DBL,miscellaneous,cef,12.14,100,15.28,400,1657807215734,15.25,100,1657806196618,100
KZR,healthtechnology,cs,9.38,100,11.01,191,1657809005614,10.245,20,1657808978902,6904
TTT,miscellaneous,et,56.12,200,56.4,200,1657809002735,56.01,100,1657807043476,350
IBTL,n/a,n/a,21.83,15000,21.85,24600,1657809001637,0.0,0,0,0
DURA,miscellaneous,et,27.02,100,31.75,100,1657808981805,0.0,0,0,0
CCNC,miscellaneous,cs,0.4335,100,0.535,100,1657808954261,0.0,0,0,0
CFA,miscellaneous,et,62.87,700,62.95,700,1657809004374,0.0,0,0,0
PFMT,commercialservices,cs,2.4,100,2.95,100,1657808231555,2.65,100,1657807602145,200
GPC,distributionservices,cs,135.25,111,146.08,105,1657809006511,135.3,100,1657808974694,5772
EDOC,miscellaneous,et,10.77,100,11.72,200,1657808924201,11.73,102,1657806394878,1014
SGHLU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
MGI,commercialservices,cs,9.97,100,9.98,100,1657809000028,9.98,300,1657807729824,401
QSIAW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
XITK,miscellaneous,et,97.36,100,114.72,100,1657806302293,0.0,0,0,0
WEBR,n/a,n/a,6.99,155,8.32,100,1657808976611,7.685,100,1657808269823,1270
SILV,non-energyminerals,cs,5.33,100,5.34,100,1657809000906,5.33,6,1657808915306,441
RYU,miscellaneous,et,102.42,100,120.33,100,1657806300094,0.0,0,0,0
FTXR,miscellaneous,et,24.81,400,24.85,700,1657809005359,0.0,0,0,0
EVNT,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
SANW,processindustries,cs,0.76,100,1.2,100,1657805432086,0.0,0,0,0
LSBK,finance,cs,11.12,100,17.1,100,1657805403400,0.0,0,0,0
TPH,consumerdurables,cs,18.48,100,18.51,290,1657809006385,18.485,100,1657808830859,9732
LCTX,healthtechnology,cs,1.57,300,1.59,400,1657808918509,1.59,9,1657808631314,947
DWPP,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
PGR,finance,cs,105.4,100,114.2,100,1657809005555,114.09,100,1657808993784,62386
JJT,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
SUZ,processindustries,ad,8.22,300,8.23,100,1657809005814,8.215,100,1657808853246,4611
IRRX+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.25,100,1657808089136,100
MSVX,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
SGDM,miscellaneous,et,20.24,100,24.46,100,1657808773244,22.25,100,1657808647267,200
GBS,n/a,n/a,0.6578,100,0.8125,100,1657808538608,0.0,0,0,0
TEMP,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
MMM,producermanufacturing,cs,115.89,145,137.38,100,1657809006354,126.5,130,1657808973099,12009
COUP,technologyservices,cs,51.62,100,61.17,100,1657809003741,56.665,34,1657808976001,14123
EVH,commercialservices,cs,27.92,119,30.49,100,1657809003217,30.51,100,1657808987263,15562
DFAU,miscellaneous,et,25.99,100,26.03,100,1657808998121,0.0,0,0,0
COCP,healthtechnology,cs,0.3828,100,0.4536,100,1657807250155,0.0,0,0,0
PICB,miscellaneous,et,19.69,100,23.13,100,1657806355349,21.44,100,1657807355410,100
VCXAW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.1502,1,1657807266219,1
NNOX,healthtechnology,cs,11.04,100,13.05,100,1657809000006,12.08,2,1657808966020,433
HOM,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
MOTI,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
DS-D,consumerservices,ps,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ACIW,technologyservices,cs,25.81,100,25.85,121,1657808998871,25.81,3,1657808994741,1170
PAM,utilities,ad,18.7,100,20.43,200,1657808956617,20.42,100,1657808053994,339
ET-C,n/a,n/a,19.92,100,23.4,100,1657808060398,0.0,0,0,0
ECAT,n/a,n/a,13.71,100,14.91,100,1657808972036,13.74,100,1657808967666,300
GTXAP,n/a,n/a,7.8,100,8.66,100,1657808544202,7.9,100,1657808533535,1000
STSA,healthtechnology,cs,4.09,100,5.15,100,1657808596356,0.0,0,0,0
VCLT,miscellaneous,et,81.68,100,88.12,100,1657809001822,81.71,1,1657808653373,13426
IDA,utilities,cs,95.11,100,103.92,200,1657808981329,103.8,29,1657808961361,388
AVY,processindustries,cs,146.99,100,160.43,100,1657809002578,160.075,20,1657808972120,4042
OCCIO,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
EQHA,n/a,n/a,9.79,600,0.0,0,1657805400893,0.0,0,0,0
QAI,miscellaneous,et,22.71,100,30.61,100,1657806300094,0.0,0,0,0
ECCV,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
OCX,healthtechnology,cs,0.8281,100,0.9826,100,1657808059163,0.0,0,0,0
LMDXW,n/a,n/a,0.704,100,1.05,100,1657807875024,0.0,0,0,0
BOB,n/a,n/a,19.66,100,23.13,100,1657806538918,0.0,0,0,0
CIM,finance,cs,8.95,300,9.65,100,1657809004331,8.95,100,1657808918387,3453
GDXD,n/a,n/a,21.28,100,25.14,100,1657809004221,23.72,100,1657807496435,700
IDE,miscellaneous,cef,9.45,400,10.33,100,1657807137028,9.69,37,1657805562837,554
OSUR,healthtechnology,cs,2.89,200,2.9,100,1657809000097,2.9,100,1657808559651,4838
LDP,miscellaneous,cef,18.14,100,21.41,100,1657808768331,19.68,100,1657808896183,1000
CRU,n/a,n/a,9.82,200,11.86,105,1657808858561,0.0,0,0,0
TECL,miscellaneous,et,25.38,100,27.68,100,1657808982931,27.51,1,1657808908001,923
FEVR,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ACABU,n/a,n/a,9.95,1000,10.01,521,1657805407545,0.0,0,0,0
WTI,energyminerals,cs,3.32,100,3.65,100,1657809004790,3.645,100,1657809004590,14551
KEUA,n/a,n/a,29.27,100,32.41,100,1657808892234,0.0,0,0,0
HAPP,healthtechnology,cs,0.2211,100,0.2647,100,1657806643827,0.0,0,0,0
TIP,miscellaneous,et,112.87,11026,113.65,100,1657809000361,113.645,10,1657808980561,11856
MUE,miscellaneous,cef,10.35,100,11.26,100,1657808951419,0.0,0,0,0
MHH,commercialservices,cs,12.88,100,16.09,100,1657807885244,14.665,100,1657807745950,100
ZINGW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CFVI,n/a,n/a,10.05,100,10.84,100,1657809002394,10.04,36,1657808459830,2310
HCARU,n/a,n/a,0.0,0,0.0,0,1657808821198,0.0,0,0,0
CLBTW,n/a,n/a,0.52,100,1.32,100,1657805402108,0.0,0,0,0
GLBLU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
TSPQ=,n/a,n/a,0.0,0,0.0,0,1657806319987,0.0,0,0,0
FOMO,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ENERU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
HYZN,n/a,n/a,3.04,100,3.05,200,1657809000026,3.035,10,1657808969628,4942
PHAT,healthtechnology,cs,9.48,101,10.34,100,1657809005175,9.375,100,1657807686652,337
AVIG,miscellaneous,et,39.33,100,46.19,100,1657807190556,0.0,0,0,0
MCAFU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
WSBF,finance,cs,15.48,100,18.25,100,1657808909686,16.89,100,1657808271748,807
CIDM,commercialservices,cs,0.5301,1900,0.5796,100,1657808813508,0.539,50,1657808790874,150
NRZ-D,n/a,n/a,19.19,100,22.56,100,1657806960477,20.84,300,1657805405060,700
RL,retailtrade,cs,84.76,133,99.48,107,1657809002503,92.375,5,1657808961026,4163
GEMD,n/a,n/a,35.59,100,41.87,100,1657806344496,38.73,5,1657807493317,5
BNTC,healthtechnology,cs,0.966,100,1.17,100,1657806550475,1.06,100,1657808161771,108
SCVL,retailtrade,cs,20.42,100,22.05,100,1657809005908,20.46,10,1657808929361,1134
TWLV,n/a,n/a,9.8,100,11.77,100,1657807200002,0.0,0,0,0
HORIU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CBRGU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
PG,consumernon-durables,cs,132.76,108,143.97,100,1657809005381,143.995,300,1657809003250,52530
FTEK,industrialservices,cs,1.1,100,1.36,100,1657809000288,1.21,100,1657808307363,100
TCHP,miscellaneous,et,17.64,100,23.64,100,1657806300102,21.95,4,1657805702378,4
FNKO,consumerdurables,cs,21.21,100,24.88,100,1657808966963,22.925,87,1657808864327,1620
MCRB,healthtechnology,cs,3.58,200,3.6,108,1657809004608,3.595,100,1657809000894,3208
LAD,retailtrade,cs,249.08,100,293.15,112,1657808996331,271.49,50,1657808986448,4097
WRBY,n/a,n/a,10.53,100,12.36,100,1657809006604,11.44,100,1657809005598,6128
CIM-A,finance,ps,20.66,100,24.37,100,1657808058405,0.0,0,0,0
CUBA,miscellaneous,cef,3.16,100,4.43,100,1657806483442,0.0,0,0,0
SEDA,n/a,n/a,7.69,100,0.0,0,1657805400177,9.76,100,1657806076055,100
LEN,consumerdurables,cs,70.26,100,77.16,100,1657809002414,77.08,75,1657808979173,21035
MPAY,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ZIVO,n/a,n/a,3.48,100,4.28,100,1657808990119,0.0,0,0,0
SAMG,finance,cs,16.41,200,16.59,200,1657809005904,16.47,75,1657808911332,623
AIH,healthservices,ad,1.96,100,2.44,100,1657808730148,2.19,200,1657808727501,200
THO,consumerdurables,cs,73.34,100,86.74,100,1657809003742,79.765,200,1657808751342,9698
FERG,n/a,n/a,107.59,100,115.83,100,1657809001766,107.64,10,1657809000513,4323
KRNL,n/a,n/a,9.81,400,11.82,100,1657805403917,0.0,0,0,0
JHMS,miscellaneous,et,0.0,0,0.0,0,1657805400000,35.86,100,1657808607454,100
EBLU,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GAU,non-energyminerals,cs,0.3424,100,0.4078,100,1657808489658,0.0,0,0,0
IDCC,electronictechnology,cs,55.32,133,60.33,140,1657809005355,60.245,10,1657808930564,733
NRGX,miscellaneous,cef,12.36,200,13.41,100,1657808857205,0.0,0,0,0
HYDW,miscellaneous,et,36.05,100,48.6,100,1657806300099,0.0,0,0,0
BYRN,n/a,n/a,7.61,100,8.36,100,1657808950624,8.34,33,1657808903966,3040
NEON,technologyservices,cs,4.26,100,4.7,100,1657808524071,4.65,100,1657808524070,405
NWPX,producermanufacturing,cs,25.7,100,28.46,200,1657809000156,28.18,1,1657808515428,236
GGG,producermanufacturing,cs,52.46,100,61.64,100,1657809006251,56.85,6,1657808940508,3677
AAM-B,n/a,n/a,22.21,100,26.56,100,1657808014877,24.3,100,1657807979205,100
BHFAO,finance,ps,25.16,400,27.83,100,1657806588348,0.0,0,0,0
APP,n/a,n/a,31.23,100,31.33,340,1657809006166,31.27,40,1657809006165,21747
NETC+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
TIME,n/a,n/a,17.16,500,0.0,0,1657809006155,0.0,0,0,0
HSIC,distributionservices,cs,68.53,117,80.55,104,1657809004183,74.455,10,1657808918017,3070
CIM-D,finance,ps,16.52,100,0.0,0,1657805400216,0.0,0,0,0
HUBS,technologyservices,cs,238.07,100,283.34,129,1657809001518,259.245,100,1657808975448,21398
CSTL,healthservices,cs,24.82,200,27.11,183,1657808985217,24.925,4,1657808952589,597
MJIN,n/a,n/a,24.23,100,28.91,100,1657808548701,0.0,0,0,0
SOS,technologyservices,ad,4.94,100,5.83,100,1657808978103,5.345,5,1657806092681,365
EMLC,miscellaneous,et,23.21,324,23.22,200,1657809001618,23.215,100,1657808938031,61846
INPX,technologyservices,cs,0.1391,100,0.163,100,1657808922729,0.1525,1,1657807833458,5
CTVA,processindustries,cs,50.23,100,50.27,279,1657809004363,50.23,100,1657809001397,17197
PNBK,finance,cs,10.0,100,14.0,100,1657805454701,0.0,0,0,0
VNO,finance,cs,28.52,100,30.62,101,1657809006241,28.44,200,1657808784451,14007
SCOBW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
AVGOP,electronictechnology,ps,1367.16,100,1614.4,100,1657808996558,0.0,0,0,0
FLYA=,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
APD,processindustries,cs,204.03,103,239.79,100,1657808999406,221.12,4,1657808998532,8440
NCZ,miscellaneous,cef,2.98,800,3.0,100,1657808736967,2.97,100,1657808698510,5738
AAC,n/a,n/a,9.79,300,9.86,500,1657806499002,0.0,0,0,0
IVCPW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GIM,miscellaneous,cef,4.42,100,4.43,300,1657808998110,4.42,100,1657808974873,16735
PARR,energyminerals,cs,12.87,100,14.01,100,1657809001767,14.01,3,1657808935789,7641
SFBS,finance,cs,75.7,233,76.34,200,1657808991291,75.84,4,1657808653762,124
CAE,commercialservices,cs,21.45,100,25.09,100,1657809005603,23.155,31,1657808861280,526
FST=,finance,ut,0.0,0,11.29,1000,1657808937580,0.0,0,0,0
IIIIW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CNCR,miscellaneous,et,15.04,100,17.85,100,1657806329045,0.0,0,0,0
ASR,transportation,ad,164.96,100,182.47,188,1657809006122,180.8,6,1657808860585,39
MCI,finance,cef,12.88,100,17.04,100,1657807150114,0.0,0,0,0
DBJP,miscellaneous,et,43.72,100,51.42,100,1657806331644,0.0,0,0,0
TSIBU,n/a,n/a,9.81,1000,9.87,500,1657805403228,0.0,0,0,0
GGAAU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
SSPX,n/a,n/a,0.0,0,18.1,500,1657809004556,0.0,0,0,0
AZBL,miscellaneous,et,23.97,100,28.22,100,1657807308852,0.0,0,0,0
ICR-A,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
VLN,n/a,n/a,3.6,100,4.28,100,1657806560470,3.94,100,1657808964931,1100
MHUA,n/a,n/a,3.84,100,6.25,100,1657805401316,0.0,0,0,0
CVLY,finance,cs,20.47,100,24.27,100,1657807607295,22.25,100,1657807463598,100
OLIT,n/a,n/a,9.21,100,10.83,100,1657808395004,0.0,0,0,0
TERN,n/a,n/a,2.28,100,2.59,300,1657807891762,2.515,100,1657808146720,600
BBQ,consumerservices,cs,9.24,100,10.57,249,1657808262375,0.0,0,0,0
PCG-G,utilities,ps,0.0,0,0.0,0,1657805400000,0.0,0,0,0
AFARU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GNSS,consumerdurables,cs,2.63,100,3.21,100,1657808204697,2.86,500,1657805942919,600
GB,finance,cs,4.39,100,5.4,100,1657808226297,5.1,100,1657808217992,100
VSDA,miscellaneous,et,40.89,500,44.21,100,1657809003446,0.0,0,0,0
CCRN,commercialservices,cs,23.89,200,23.96,100,1657808997046,23.93,10,1657808939776,4376
XSHQ,miscellaneous,et,28.07,100,33.35,100,1657809005167,0.0,0,0,0
MMTM,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CURO,finance,cs,5.57,200,6.09,100,1657809006461,5.62,47,1657808894949,375
BLKB,technologyservices,cs,54.24,300,58.66,112,1657808997474,54.33,1,1657808960942,537
DO,n/a,n/a,4.84,100,5.73,100,1657808990000,5.28,20,1657808986569,3288
SEIV,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CPRI,retailtrade,cs,40.69,126,44.18,100,1657809004593,40.725,100,1657808983472,18501
ADOCR,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CHEAU,n/a,n/a,10.02,700,10.84,100,1657808093571,0.0,0,0,0
TDW+B,industrialservices,wt,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GJR,finance,ps,0.0,0,0.0,0,1657805400000,0.0,0,0,0
FRSGW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GAIN,finance,cs,12.9,100,15.19,100,1657808991603,14.04,69,1657808628470,145
CLX,consumernon-durables,cs,135.81,149,147.38,120,1657808987759,147.15,45,1657808981049,15019
WINN,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
DTD,miscellaneous,et,52.0,100,68.04,100,1657806300089,0.0,0,0,0
RDWR,electronictechnology,cs,19.05,175,22.48,100,1657808993714,20.79,1,1657808802693,4184
SKOR,miscellaneous,et,43.53,100,51.09,100,1657806319164,0.0,0,0,0
GLDD,industrialservices,cs,10.66,100,12.52,100,1657809000059,11.56,6,1657808651342,2689
BA,electronictechnology,cs,143.84,200,155.79,100,1657809005587,143.935,10,1657808999018,48142
OPHC,finance,cs,3.59,100,4.8,100,1657807035623,0.0,0,0,0
ADEX=,n/a,n/a,9.84,1200,10.0,200,1657806108828,0.0,0,0,0
ESAB,n/a,n/a,35.91,100,39.51,200,1657809005571,39.405,11,1657809005444,3536
AVEO,healthtechnology,cs,6.97,100,7.54,100,1657808997403,6.85,5,1657807874539,302
EAOK,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
RVACU,n/a,n/a,10.36,200,10.85,1200,1657808828611,0.0,0,0,0
ANIK,healthtechnology,cs,20.82,100,24.5,100,1657808680064,22.69,100,1657808649983,149
XLV,miscellaneous,et,125.51,100,125.53,100,1657809006310,125.45,123,1657808978868,46809
BMTX,n/a,n/a,5.38,100,6.37,100,1657806417782,0.0,0,0,0
